round,date,team_home,team_away,full_text
Round 5,11.03.2025,Wanderers,Cerro Largo,11.03.2025 | Wanderers | Cerro Largo | 3 | 0
Round 5,10.03.2025,Miramar,Danubio,10.03.2025 | Miramar | Danubio | 1 | 0
Round 5,09.03.2025,Penarol,Racing Montevideo,09.03.2025 | Penarol | Racing Montevideo | 0 | 2
Round 5,09.03.2025,Progreso,Boston River,09.03.2025 | Progreso | Boston River | 2 | 2
Round 5,09.03.2025,Nacional,River Plate,09.03.2025 | Nacional | River Plate | 3 | 3
Round 5,08.03.2025,CA Cerro,Juventud,08.03.2025 | CA Cerro | Juventud | 2 | 1
Round 5,07.03.2025,Defensor Sp.,Liverpool M.,07.03.2025 | Defensor Sp. | Liverpool M. | 0 | 1
Round 5,07.03.2025,Montevideo City,Plaza Colonia,07.03.2025 | Montevideo City | Plaza Colonia | 1 | 1
Round 4,24.02.2025,River Plate,Penarol,24.02.2025 | River Plate | Penarol | 1 | 1
Round 4,23.02.2025,Plaza Colonia,Defensor Sp.,23.02.2025 | Plaza Colonia | Defensor Sp. | 1 | 2
Round 4,23.02.2025,Juventud,Wanderers,23.02.2025 | Juventud | Wanderers | 1 | 0
Round 4,23.02.2025,Danubio,Progreso,23.02.2025 | Danubio | Progreso | 1 | 1
Round 4,22.02.2025,Cerro Largo,Miramar,22.02.2025 | Cerro Largo | Miramar | 3 | 2
Round 4,22.02.2025,Boston River,Nacional,22.02.2025 | Boston River | Nacional | 2 | 3
Round 4,22.02.2025,Liverpool M.,CA Cerro,22.02.2025 | Liverpool M. | CA Cerro | 2 | 1
Round 4,21.02.2025,Racing Montevideo,Montevideo City,21.02.2025 | Racing Montevideo | Montevideo City | 3 | 1
Round 3,17.02.2025,Montevideo City,River Plate,17.02.2025 | Montevideo City | River Plate | 2 | 1
Round 3,16.02.2025,Miramar,Juventud,16.02.2025 | Miramar | Juventud | 1 | 2
Round 3,16.02.2025,Progreso,Nacional,16.02.2025 | Progreso | Nacional | 1 | 5
Round 3,16.02.2025,Defensor Sp.,Racing Montevideo,16.02.2025 | Defensor Sp. | Racing Montevideo | 2 | 0
Round 3,15.02.2025,Penarol,Boston River,15.02.2025 | Penarol | Boston River | 1 | 1
Round 3,15.02.2025,Danubio,Cerro Largo,15.02.2025 | Danubio | Cerro Largo | 0 | 0
Round 3,15.02.2025,Wanderers,Liverpool M.,15.02.2025 | Wanderers | Liverpool M. | 1 | 1
Round 3,14.02.2025,CA Cerro,Plaza Colonia,14.02.2025 | CA Cerro | Plaza Colonia | 0 | 1
Round 2,09.02.2025,Nacional,Penarol,09.02.2025 | Nacional | Penarol | 1 | 1
Round 2,09.02.2025,Boston River,Montevideo City,09.02.2025 | Boston River | Montevideo City | 0 | 0
Round 2,09.02.2025,Juventud,Danubio,09.02.2025 | Juventud | Danubio | 2 | 2
Round 2,08.02.2025,River Plate,Defensor Sp.,08.02.2025 | River Plate | Defensor Sp. | 0 | 1
Round 2,08.02.2025,Racing Montevideo,CA Cerro,08.02.2025 | Racing Montevideo | CA Cerro | 0 | 1
Round 2,08.02.2025,Liverpool M.,Miramar,08.02.2025 | Liverpool M. | Miramar | 2 | 1
Round 2,08.02.2025,Plaza Colonia,Wanderers,08.02.2025 | Plaza Colonia | Wanderers | 2 | 0
Round 2,07.02.2025,Cerro Largo,Progreso,07.02.2025 | Cerro Largo | Progreso | 4 | 1
Round 1,03.02.2025,CA Cerro,River Plate,03.02.2025 | CA Cerro | River Plate | 1 | 1
Round 1,03.02.2025,Wanderers,Racing Montevideo,03.02.2025 | Wanderers | Racing Montevideo | 0 | 0
Round 1,02.02.2025,Montevideo City,Nacional,02.02.2025 | Montevideo City | Nacional | 1 | 0
Round 1,02.02.2025,Miramar,Plaza Colonia,02.02.2025 | Miramar | Plaza Colonia | 0 | 1
Round 1,02.02.2025,Progreso,Penarol,02.02.2025 | Progreso | Penarol | 1 | 3
Round 1,01.02.2025,Danubio,Liverpool M.,01.02.2025 | Danubio | Liverpool M. | 1 | 1
Round 1,01.02.2025,Defensor Sp.,Boston River,01.02.2025 | Defensor Sp. | Boston River | 2 | 0
Round 1,31.01.2025,Cerro Largo,Juventud,31.01.2025 | Cerro Largo | Juventud | 1 | 1
