round,date,team_home,team_away,full_text
Round 2,28.07.2024,Krasnodar,Dynamo Makhachkala,28.07.2024 | Krasnodar | Dynamo Makhachkala | 0 | 0
Round 2,28.07.2024,Orenburg,Akhmat Grozny,28.07.2024 | Orenburg | Akhmat Grozny | 0 | 0
Round 2,28.07.2024,Khimki,Spartak Moscow,28.07.2024 | Khimki | Spartak Moscow | 1 | 3
Round 2,27.07.2024,Fakel Voronezh,Akron Togliatti,27.07.2024 | Fakel Voronezh | Akron Togliatti | 0 | 2
Round 2,27.07.2024,Dynamo Moscow,Lokomotiv Moscow,27.07.2024 | Dynamo Moscow | Lokomotiv Moscow | 3 | 1
Round 2,27.07.2024,Rubin Kazan,Zenit,27.07.2024 | Rubin Kazan | Zenit | 0 | 4
Round 2,27.07.2024,Pari NN,CSKA Moscow,27.07.2024 | Pari NN | CSKA Moscow | 0 | 3
Round 2,26.07.2024,Krylya Sovetov,FK Rostov,26.07.2024 | Krylya Sovetov | FK Rostov | 1 | 3
Round 1,22.07.2024,Pari NN,Rubin Kazan,22.07.2024 | Pari NN | Rubin Kazan | 2 | 4
Round 1,21.07.2024,Akhmat Grozny,Krasnodar,21.07.2024 | Akhmat Grozny | Krasnodar | 1 | 1
Round 1,21.07.2024,Khimki,Dynamo Makhachkala,21.07.2024 | Khimki | Dynamo Makhachkala | 1 | 1
Round 1,21.07.2024,Orenburg,Spartak Moscow,21.07.2024 | Orenburg | Spartak Moscow | 2 | 0
Round 1,20.07.2024,Dynamo Moscow,Fakel Voronezh,20.07.2024 | Dynamo Moscow | Fakel Voronezh | 3 | 1
Round 1,20.07.2024,FK Rostov,CSKA Moscow,20.07.2024 | FK Rostov | CSKA Moscow | 0 | 0
Round 1,20.07.2024,Krylya Sovetov,Zenit,20.07.2024 | Krylya Sovetov | Zenit | 0 | 4
Round 1,20.07.2024,Lokomotiv Moscow,Akron Togliatti,20.07.2024 | Lokomotiv Moscow | Akron Togliatti | 3 | 2
