round,date,team_home,team_away,full_text
Round 7,14.08.2025,Dep. Cali,U. Magdalena,14.08.2025 | Dep. Cali | U. Magdalena | 3 | 1
Round 6,12.08.2025,Chico,Inter Bogotá,12.08.2025 | Chico | Inter Bogotá | 0 | 0
Round 6,11.08.2025,Llaneros,Ind. Medellin,11.08.2025 | Llaneros | Ind. Medellin | 0 | 1
Round 6,11.08.2025,Fortaleza,Pereira,11.08.2025 | Fortaleza | Pereira | 0 | 0
Round 6,10.08.2025,Envigado,Junior,10.08.2025 | Envigado | Junior | 1 | 1
Round 6,10.08.2025,Bucaramanga,Santa Fe,10.08.2025 | Bucaramanga | Santa Fe | 2 | 1
Round 6,10.08.2025,America De Cali,Deportes Tolima,10.08.2025 | America De Cali | Deportes Tolima | 0 | 1
Round 6,09.08.2025,Once Caldas,Aguilas,09.08.2025 | Once Caldas | Aguilas | 1 | 1
Round 6,09.08.2025,Millonarios,Dep. Cali,09.08.2025 | Millonarios | Dep. Cali | 3 | 3
Round 6,08.08.2025,Atl. Nacional,Alianza,08.08.2025 | Atl. Nacional | Alianza | 3 | 0
Round 6,08.08.2025,U. Magdalena,Dep. Pasto,08.08.2025 | U. Magdalena | Dep. Pasto | 1 | 1
Round 5,04.08.2025,Aguilas,Fortaleza,04.08.2025 | Aguilas | Fortaleza | 2 | 2
Round 5,04.08.2025,Ind. Medellin,Millonarios,04.08.2025 | Ind. Medellin | Millonarios | 1 | 0
Round 5,03.08.2025,Alianza,Bucaramanga,03.08.2025 | Alianza | Bucaramanga | 1 | 3
Round 5,03.08.2025,Pereira,Once Caldas,03.08.2025 | Pereira | Once Caldas | 2 | 1
Round 5,03.08.2025,Santa Fe,America De Cali,03.08.2025 | Santa Fe | America De Cali | 2 | 1
Round 5,03.08.2025,Deportes Tolima,Atl. Nacional,03.08.2025 | Deportes Tolima | Atl. Nacional | 2 | 0 | 0
Round 5,02.08.2025,Junior,Chico,02.08.2025 | Junior | Chico | 2 | 0
Round 5,02.08.2025,Dep. Cali,Llaneros,02.08.2025 | Dep. Cali | Llaneros | 0 | 3
Round 5,02.08.2025,Inter Bogotá,U. Magdalena,02.08.2025 | Inter Bogotá | U. Magdalena | 0 | 1
Round 4,29.07.2025,Millonarios,Llaneros,29.07.2025 | Millonarios | Llaneros | 0 | 1
Round 4,29.07.2025,Bucaramanga,Dep. Cali,29.07.2025 | Bucaramanga | Dep. Cali | 2 | 3
Round 4,28.07.2025,Fortaleza,Alianza,28.07.2025 | Fortaleza | Alianza | 2 | 2
Round 4,28.07.2025,U. Magdalena,Ind. Medellin,28.07.2025 | U. Magdalena | Ind. Medellin | 0 | 2
Round 4,27.07.2025,Envigado,Inter Bogotá,27.07.2025 | Envigado | Inter Bogotá | 1 | 1
Round 4,27.07.2025,America De Cali,Aguilas,27.07.2025 | America De Cali | Aguilas | 2 | 1
Round 4,27.07.2025,Once Caldas,Junior,27.07.2025 | Once Caldas | Junior | 2 | 2
Round 4,26.07.2025,Chico,Dep. Pasto,26.07.2025 | Chico | Dep. Pasto | 2 | 2
Round 4,26.07.2025,Atl. Nacional,Santa Fe,26.07.2025 | Atl. Nacional | Santa Fe | 1 | 1
Round 4,26.07.2025,Deportes Tolima,Pereira,26.07.2025 | Deportes Tolima | Pereira | 2 | 1 | 0
Round 3,25.07.2025,Dep. Cali,Fortaleza,25.07.2025 | Dep. Cali | Fortaleza | 1 | 1
Round 3,25.07.2025,Ind. Medellin,Envigado,25.07.2025 | Ind. Medellin | 3 | Envigado | 3 | 4
Round 3,24.07.2025,Inter Bogotá,Millonarios,24.07.2025 | Inter Bogotá | Millonarios | 1 | 0
Round 3,24.07.2025,Junior,U. Magdalena,24.07.2025 | Junior | U. Magdalena | 4 | 1
Round 3,23.07.2025,Llaneros,Chico,23.07.2025 | Llaneros | Chico | 2 | 1
Round 3,23.07.2025,Pereira,Atl. Nacional,23.07.2025 | Pereira | Atl. Nacional | 2 | 2 | 1
Round 3,23.07.2025,Santa Fe,Aguilas,23.07.2025 | Santa Fe | Aguilas | 0 | 0
Round 3,22.07.2025,Alianza,Deportes Tolima,22.07.2025 | Alianza | Deportes Tolima | 0 | 1
Round 2,21.07.2025,Fortaleza,Once Caldas,21.07.2025 | Fortaleza | Once Caldas | 2 | 1
Round 2,20.07.2025,Envigado,Dep. Cali,20.07.2025 | Envigado | Dep. Cali | 0 | 0
Round 2,20.07.2025,Chico,Ind. Medellin,20.07.2025 | Chico | Ind. Medellin | 2 | 0
Round 2,20.07.2025,Atl. Nacional,Inter Bogotá,20.07.2025 | Atl. Nacional | Inter Bogotá | 3 | 1
Round 2,19.07.2025,Alianza,Pereira,19.07.2025 | Alianza | Pereira | 1 | 0
Round 2,19.07.2025,Aguilas,Junior,19.07.2025 | Aguilas | Junior | 2 | 3
Round 2,19.07.2025,Deportes Tolima,Santa Fe,19.07.2025 | Deportes Tolima | Santa Fe | 0 | 1
Round 2,19.07.2025,U. Magdalena,Llaneros,19.07.2025 | U. Magdalena | Llaneros | 0 | 0
Round 1,14.07.2025,Inter Bogotá,Aguilas,14.07.2025 | Inter Bogotá | Aguilas | 0 | 0
Round 1,14.07.2025,Pereira,Santa Fe,14.07.2025 | Pereira | Santa Fe | 2 | 2
Round 1,13.07.2025,Ind. Medellin,Alianza,13.07.2025 | Ind. Medellin | Alianza | 1 | 1
Round 1,13.07.2025,Dep. Cali,Junior,13.07.2025 | Dep. Cali | Junior | 0 | 2
Round 1,13.07.2025,Bucaramanga,Chico,13.07.2025 | Bucaramanga | Chico | 1 | 1
Round 1,12.07.2025,Envigado,Fortaleza,12.07.2025 | Envigado | Fortaleza | 0 | 1
Round 1,12.07.2025,Dep. Pasto,Deportes Tolima,12.07.2025 | Dep. Pasto | Deportes Tolima | 3 | 2
Round 1,12.07.2025,Once Caldas,Atl. Nacional,12.07.2025 | Once Caldas | Atl. Nacional | 1 | 3
Round 1,12.07.2025,Llaneros,America De Cali,12.07.2025 | Llaneros | America De Cali | 0 | 0
Final,30.06.2025,Ind. Medellin,Santa Fe,30.06.2025 | Ind. Medellin | Santa Fe | Winner: Santa Fe | 1 | 2
