round,date,team_home,team_away,full_text
Round 10,27.04.2025,Aucas,Mushuc Runa,27.04.2025 | Aucas | Mushuc Runa | 2 | 0
Round 10,27.04.2025,Macara,Barcelona SC,27.04.2025 | Macara | Barcelona SC | 0 | 1
Round 10,26.04.2025,Manta,LDU Quito,26.04.2025 | Manta | LDU Quito | 1 | 1
Round 10,26.04.2025,Vinotinto,Dep. Cuenca,26.04.2025 | Vinotinto | Dep. Cuenca | 0 | 1
Round 10,26.04.2025,EL Nacional,Delfin,26.04.2025 | EL Nacional | Delfin | 3 | 2
Round 9,21.04.2025,Delfin,Macara,21.04.2025 | Delfin | Macara | 0 | 0
Round 9,20.04.2025,U. Catolica,Orense,20.04.2025 | U. Catolica | Orense | 2 | 0
Round 9,20.04.2025,Tecnico U.,Vinotinto,20.04.2025 | Tecnico U. | Vinotinto | 1 | 3
Round 9,20.04.2025,Ind. del Valle,Manta,20.04.2025 | Ind. del Valle | Manta | 2 | 0
Round 9,19.04.2025,Dep. Cuenca,Emelec,19.04.2025 | Dep. Cuenca | Emelec | 2 | 0 | 1
Round 9,19.04.2025,Libertad,Mushuc Runa,19.04.2025 | Libertad | Mushuc Runa | 2 | 1
Round 9,19.04.2025,Barcelona SC,EL Nacional,19.04.2025 | Barcelona SC | EL Nacional | 1 | 0
Round 9,18.04.2025,LDU Quito,Aucas,18.04.2025 | LDU Quito | Aucas | 3 | 1
Round 8,16.04.2025,Aucas,U. Catolica,16.04.2025 | Aucas | U. Catolica | 2 | 1
Round 8,15.04.2025,Orense,Barcelona SC,15.04.2025 | Orense | Barcelona SC | 3 | 1
Round 8,14.04.2025,EL Nacional,Ind. del Valle,14.04.2025 | EL Nacional | Ind. del Valle | 1 | 3
Round 8,14.04.2025,Mushuc Runa,LDU Quito,14.04.2025 | Mushuc Runa | LDU Quito | 1 | 0
Round 8,12.04.2025,Emelec,Libertad,12.04.2025 | Emelec | Libertad | 1 | 1
Round 8,11.04.2025,Manta,Tecnico U.,11.04.2025 | Manta | Tecnico U. | 2 | 1
Round 8,10.04.2025,Macara,Dep. Cuenca,10.04.2025 | Macara | Dep. Cuenca | 0 | 1
Round 8,10.04.2025,Vinotinto,Delfin,10.04.2025 | Vinotinto | Delfin | 5 | 0
Round 7,07.04.2025,Emelec,Manta,07.04.2025 | Emelec | Manta | 1 | 1
Round 7,06.04.2025,U. Catolica,Macara,06.04.2025 | U. Catolica | Macara | 1 | 0
Round 7,06.04.2025,Tecnico U.,Mushuc Runa,06.04.2025 | Tecnico U. | Mushuc Runa | 1 | 1
Round 7,06.04.2025,Ind. del Valle,Dep. Cuenca,06.04.2025 | Ind. del Valle | Dep. Cuenca | 4 | 0
Round 7,05.04.2025,Orense,Vinotinto,05.04.2025 | Orense | Vinotinto | 0 | 0
