round,date,team_home,team_away,full_text
Round 31,29.03.2025,Dundee FC,Rangers,29.03.2025 | Dundee FC | Rangers | 3 | 4
Round 31,29.03.2025,Aberdeen,Motherwell,29.03.2025 | Aberdeen | Motherwell | 4 | 1
Round 31,29.03.2025,Celtic,Hearts,29.03.2025 | Celtic | Hearts | 3 | 0
Round 31,29.03.2025,Hibernian,St Johnstone,29.03.2025 | Hibernian | St Johnstone | 3 | 0
Round 31,29.03.2025,St. Mirren,Kilmarnock,29.03.2025 | St. Mirren | Kilmarnock | 5 | 1
Round 30,16.03.2025,Dundee Utd,Dundee FC,16.03.2025 | Dundee Utd | Dundee FC | 2 | 4
Round 30,16.03.2025,Celtic,Rangers,16.03.2025 | Celtic | Rangers | 2 | 3
Round 30,15.03.2025,Hearts,Ross County,15.03.2025 | Hearts | Ross County | 2 | 0
Round 30,15.03.2025,Kilmarnock,Hibernian,15.03.2025 | Kilmarnock | Hibernian | 1 | 1
Round 30,15.03.2025,Motherwell,St. Mirren,15.03.2025 | Motherwell | St. Mirren | 2 | 2
Round 30,15.03.2025,St Johnstone,Aberdeen,15.03.2025 | St Johnstone | Aberdeen | 0 | 0
Round 29,02.03.2025,Aberdeen,Dundee Utd,02.03.2025 | Aberdeen | Dundee Utd | 2 | 2
Round 29,02.03.2025,Hibernian,Hearts,02.03.2025 | Hibernian | Hearts | 2 | 1
Round 29,01.03.2025,St. Mirren,Celtic,01.03.2025 | St. Mirren | Celtic | 2 | 5
Round 29,01.03.2025,Dundee FC,St Johnstone,01.03.2025 | Dundee FC | St Johnstone | 1 | 1
Round 29,01.03.2025,Rangers,Motherwell,01.03.2025 | Rangers | Motherwell | 1 | 2
Round 29,01.03.2025,Ross County,Kilmarnock,01.03.2025 | Ross County | Kilmarnock | 1 | 0
Round 28,26.02.2025,Kilmarnock,Rangers,26.02.2025 | Kilmarnock | Rangers | 2 | 4
Round 28,26.02.2025,Dundee Utd,Hibernian,26.02.2025 | Dundee Utd | Hibernian | 1 | 3
Round 28,26.02.2025,Hearts,St. Mirren,26.02.2025 | Hearts | St. Mirren | 3 | 1
Round 28,26.02.2025,Motherwell,Dundee FC,26.02.2025 | Motherwell | Dundee FC | 2 | 1
Round 28,26.02.2025,St Johnstone,Ross County,26.02.2025 | St Johnstone | Ross County | 1 | 0
Round 28,25.02.2025,Celtic,Aberdeen,25.02.2025 | Celtic | Aberdeen | 5 | 1
Round 27,23.02.2025,St Johnstone,Hearts,23.02.2025 | St Johnstone | Hearts | 1 | 2
Round 27,22.02.2025,Aberdeen,Kilmarnock,22.02.2025 | Aberdeen | Kilmarnock | 1 | 0
Round 27,22.02.2025,Dundee Utd,Motherwell,22.02.2025 | Dundee Utd | Motherwell | 1 | 0
Round 27,22.02.2025,Rangers,St. Mirren,22.02.2025 | Rangers | St. Mirren | 0 | 2
Round 27,22.02.2025,Ross County,Dundee FC,22.02.2025 | Ross County | Dundee FC | 3 | 1
Round 27,22.02.2025,Hibernian,Celtic,22.02.2025 | Hibernian | Celtic | 2 | 1
Round 26,16.02.2025,St. Mirren,Hibernian,16.02.2025 | St. Mirren | Hibernian | 0 | 0
Round 26,16.02.2025,Hearts,Rangers,16.02.2025 | Hearts | Rangers | 1 | 3
Round 26,15.02.2025,Celtic,Dundee Utd,15.02.2025 | Celtic | Dundee Utd | 3 | 0
Round 26,15.02.2025,Dundee FC,Aberdeen,15.02.2025 | Dundee FC | Aberdeen | 1 | 2
Round 26,15.02.2025,Kilmarnock,St Johnstone,15.02.2025 | Kilmarnock | St Johnstone | 3 | 1
Round 26,15.02.2025,Motherwell,Ross County,15.02.2025 | Motherwell | Ross County | 0 | 3
Round 24,05.02.2025,Celtic,Dundee FC,05.02.2025 | Celtic | Dundee FC | 6 | 0
Round 25,02.02.2025,Motherwell,Celtic,02.02.2025 | Motherwell | Celtic | 1 | 3
Round 25,02.02.2025,Rangers,Ross County,02.02.2025 | Rangers | Ross County | 4 | 0
Round 25,01.02.2025,Kilmarnock,Dundee Utd,01.02.2025 | Kilmarnock | Dundee Utd | 1 | 0
Round 25,01.02.2025,Dundee FC,Hearts,01.02.2025 | Dundee FC | Hearts | 0 | 6
Round 25,01.02.2025,Hibernian,Aberdeen,01.02.2025 | Hibernian | Aberdeen | 2 | 0
Round 25,01.02.2025,St. Mirren,St Johnstone,01.02.2025 | St. Mirren | St Johnstone | 0 | 1
Round 24,26.01.2025,Dundee Utd,Rangers,26.01.2025 | Dundee Utd | Rangers | 1 | 3
Round 24,25.01.2025,Aberdeen,St. Mirren,25.01.2025 | Aberdeen | St. Mirren | 0 | 3
Round 24,25.01.2025,Hearts,Kilmarnock,25.01.2025 | Hearts | Kilmarnock | 3 | 2
Round 24,25.01.2025,Ross County,Hibernian,25.01.2025 | Ross County | Hibernian | 1 | 1
Round 24,25.01.2025,St Johnstone,Motherwell,25.01.2025 | St Johnstone | Motherwell | 2 | 1
Round 17,15.01.2025,Rangers,Aberdeen,15.01.2025 | Rangers | Aberdeen | 3 | 0
