round,date,team_home,team_away,full_text
Round 14,06.04.2025,Atl. San Luis,Mazatlan FC,06.04.2025 | Atl. San Luis | Mazatlan FC | 2 | 1
Round 14,06.04.2025,Atlas,Juarez,06.04.2025 | Atlas | Juarez | 1 | 1
Round 14,06.04.2025,Pachuca,Club America,06.04.2025 | Pachuca | Club America | 1 | 0
Round 14,05.04.2025,Puebla,Tigres UANL,05.04.2025 | Puebla | Tigres UANL | 0 | 0
Round 14,05.04.2025,Club Tijuana,Necaxa,05.04.2025 | Club Tijuana | Necaxa | 1 | 2
Round 14,05.04.2025,Queretaro,Club Leon,05.04.2025 | Queretaro | Club Leon | 1 | 1
Round 13,31.03.2025,Club Leon,UNAM Pumas,31.03.2025 | Club Leon | UNAM Pumas | 1 | 2
Round 13,31.03.2025,Santos Laguna,Atl. San Luis,31.03.2025 | Santos Laguna | Atl. San Luis | 2 | 3
Round 13,30.03.2025,Monterrey,Club Tijuana,30.03.2025 | Monterrey | Club Tijuana | 1 | 2
Round 13,30.03.2025,Guadalajara Chivas,Cruz Azul,30.03.2025 | Guadalajara Chivas | Cruz Azul | 0 | 1
Round 13,30.03.2025,Club America,Tigres UANL,30.03.2025 | Club America | Tigres UANL | 3 | 0
Round 13,30.03.2025,Juarez,Puebla,30.03.2025 | Juarez | Puebla | 2 | 0
Round 13,30.03.2025,Toluca,Pachuca,30.03.2025 | Toluca | Pachuca | 3 | 2
Round 13,29.03.2025,Mazatlan FC,Atlas,29.03.2025 | Mazatlan FC | Atlas | 3 | 2
Round 13,29.03.2025,Necaxa,Queretaro,29.03.2025 | Necaxa | Queretaro | 2 | 0
Round 12,17.03.2025,Pachuca,Club Tijuana,17.03.2025 | Pachuca | Club Tijuana | 4 | 1
Round 12,17.03.2025,UNAM Pumas,Monterrey,17.03.2025 | UNAM Pumas | Monterrey | 1 | 3
Round 12,16.03.2025,Atlas,Club America,16.03.2025 | Atlas | Club America | 1 | 3
Round 12,16.03.2025,Juarez,Guadalajara Chivas,16.03.2025 | Juarez | Guadalajara Chivas | 1 | 1
Round 12,16.03.2025,Cruz Azul,Atl. San Luis,16.03.2025 | Cruz Azul | Atl. San Luis | 3 | 0
Round 12,16.03.2025,Tigres UANL,Santos Laguna,16.03.2025 | Tigres UANL | Santos Laguna | 3 | 0
Round 12,15.03.2025,Puebla,Toluca,15.03.2025 | Puebla | Toluca | 0 | 3
Round 12,15.03.2025,Necaxa,Club Leon,15.03.2025 | Necaxa | Club Leon | 2 | 1
Round 12,15.03.2025,Queretaro,Mazatlan FC,15.03.2025 | Queretaro | Mazatlan FC | 1 | 0
Round 11,10.03.2025,Club Tijuana,Atlas,10.03.2025 | Club Tijuana | Atlas | 3 | 4
Round 11,10.03.2025,Santos Laguna,Club Leon,10.03.2025 | Santos Laguna | Club Leon | 2 | 1
Round 11,09.03.2025,Guadalajara Chivas,Club America,09.03.2025 | Guadalajara Chivas | Club America | 0 | 0
Round 11,09.03.2025,Cruz Azul,Monterrey,09.03.2025 | Cruz Azul | Monterrey | 1 | 1
Round 11,09.03.2025,Pachuca,Mazatlan FC,09.03.2025 | Pachuca | Mazatlan FC | 1 | 1
Round 11,09.03.2025,Toluca,Necaxa,09.03.2025 | Toluca | Necaxa | 5 | 2
Round 11,08.03.2025,Puebla,UNAM Pumas,08.03.2025 | Puebla | UNAM Pumas | 1 | 3
Round 11,08.03.2025,Atl. San Luis,Juarez,08.03.2025 | Atl. San Luis | Juarez | 1 | 0
Round 11,08.03.2025,Tigres UANL,Queretaro,08.03.2025 | Tigres UANL | Queretaro | 1 | 0
Round 10,03.03.2025,Monterrey,Santos Laguna,03.03.2025 | Monterrey | Santos Laguna | 4 | 2
Round 10,03.03.2025,Atlas,Atl. San Luis,03.03.2025 | Atlas | Atl. San Luis | 3 | 1
Round 10,02.03.2025,Queretaro,Puebla,02.03.2025 | Queretaro | Puebla | 2 | 0
Round 10,02.03.2025,UNAM Pumas,Guadalajara Chivas,02.03.2025 | UNAM Pumas | Guadalajara Chivas | 0 | 1
Round 10,02.03.2025,Club Leon,Club Tijuana,02.03.2025 | Club Leon | Club Tijuana | 2 | 1
Round 10,02.03.2025,Necaxa,Tigres UANL,02.03.2025 | Necaxa | Tigres UANL | 1 | 2
