round,date,team_home,team_away,full_text
Round 3,02.03.2025,Gangwon,Jeju SK,02.03.2025 | Gangwon | Jeju SK | 0 | 0
Round 3,02.03.2025,Daejeon,Suwon FC,02.03.2025 | Daejeon | Suwon FC | 1 | 0
Round 3,01.03.2025,Gwangju FC,Anyang,01.03.2025 | Gwangju FC | Anyang | 2 | 1
Round 3,01.03.2025,Pohang,Daegu,01.03.2025 | Pohang | Daegu | 0 | 0
Round 3,01.03.2025,Ulsan HD,Jeonbuk,01.03.2025 | Ulsan HD | Jeonbuk | 1 | 0
Round 2,23.02.2025,Gangwon,Pohang,23.02.2025 | Gangwon | Pohang | 2 | 1
Round 2,23.02.2025,Jeonbuk,Gwangju FC,23.02.2025 | Jeonbuk | Gwangju FC | 2 | 2
Round 2,23.02.2025,Daejeon,Ulsan HD,23.02.2025 | Daejeon | Ulsan HD | 0 | 2
Round 2,22.02.2025,Daegu,Suwon FC,22.02.2025 | Daegu | Suwon FC | 3 | 1
Round 2,22.02.2025,Seoul,Anyang,22.02.2025 | Seoul | Anyang | 2 | 1
Round 2,22.02.2025,Jeju SK,Gimcheon Sangmu,22.02.2025 | Jeju SK | Gimcheon Sangmu | 2 | 3
Round 1,16.02.2025,Daegu,Gangwon,16.02.2025 | Daegu | Gangwon | 2 | 1
Round 1,16.02.2025,Jeonbuk,Gimcheon Sangmu,16.02.2025 | Jeonbuk | Gimcheon Sangmu | 2 | 1
Round 1,16.02.2025,Ulsan HD,Anyang,16.02.2025 | Ulsan HD | Anyang | 0 | 1
Round 1,15.02.2025,Gwangju FC,Suwon FC,15.02.2025 | Gwangju FC | Suwon FC | 0 | 0
Round 1,15.02.2025,Jeju SK,Seoul,15.02.2025 | Jeju SK | Seoul | 2 | 0
Round 1,15.02.2025,Pohang,Daejeon,15.02.2025 | Pohang | Daejeon | 0 | 3
