round,date,team_home,team_away,full_text
Round 14,30.11.2024,Zwolle,Sparta Rotterdam,30.11.2024 | Zwolle | Sparta Rotterdam | 1 | 0
Round 14,30.11.2024,Feyenoord,Sittard,30.11.2024 | Feyenoord | Sittard | 1 | 1
Round 14,30.11.2024,Groningen,Willem II,30.11.2024 | Groningen | Willem II | 2 | 0
Round 14,30.11.2024,NAC Breda,Almere City,30.11.2024 | NAC Breda | Almere City | 1 | 0
Round 14,29.11.2024,Heerenveen,Waalwijk,29.11.2024 | Heerenveen | Waalwijk | 1 | 1
Round 13,24.11.2024,Ajax,Zwolle,24.11.2024 | Ajax | Zwolle | 2 | 0
Round 13,24.11.2024,Sparta Rotterdam,AZ Alkmaar,24.11.2024 | Sparta Rotterdam | AZ Alkmaar | 1 | 2
Round 13,24.11.2024,Willem II,NAC Breda,24.11.2024 | Willem II | NAC Breda | 2 | 2
Round 13,24.11.2024,Nijmegen,Utrecht,24.11.2024 | Nijmegen | Utrecht | 1 | 2
Round 13,23.11.2024,PSV,Groningen,23.11.2024 | PSV | Groningen | 5 | 0
Round 13,23.11.2024,Sittard,Twente,23.11.2024 | Sittard | Twente | 1 | 2
Round 13,23.11.2024,Feyenoord,Heerenveen,23.11.2024 | Feyenoord | Heerenveen | 3 | 0
Round 13,23.11.2024,Heracles,Waalwijk,23.11.2024 | Heracles | Waalwijk | 2 | 2
Round 13,23.11.2024,G.A. Eagles,Almere City,23.11.2024 | G.A. Eagles | Almere City | 3 | 0
Round 12,10.11.2024,AZ Alkmaar,Willem II,10.11.2024 | AZ Alkmaar | Willem II | 1 | 2
Round 12,10.11.2024,Heerenveen,G.A. Eagles,10.11.2024 | Heerenveen | G.A. Eagles | 1 | 0
Round 12,10.11.2024,Twente,Ajax,10.11.2024 | Twente | Ajax | 2 | 2
Round 12,10.11.2024,Almere City,Feyenoord,10.11.2024 | Almere City | Feyenoord | 1 | 4
Round 12,09.11.2024,Waalwijk,Nijmegen,09.11.2024 | Waalwijk | Nijmegen | 0 | 3
Round 12,09.11.2024,NAC Breda,PSV,09.11.2024 | NAC Breda | PSV | 0 | 3
Round 12,09.11.2024,Zwolle,Sittard,09.11.2024 | Zwolle | Sittard | 3 | 1
Round 12,09.11.2024,Groningen,Sparta Rotterdam,09.11.2024 | Groningen | Sparta Rotterdam | 1 | 0
Round 12,08.11.2024,Utrecht,Heracles,08.11.2024 | Utrecht | Heracles | 1 | 0
Round 11,03.11.2024,Waalwijk,Almere City,03.11.2024 | Waalwijk | Almere City | 2 | 0
Round 11,03.11.2024,Nijmegen,Groningen,03.11.2024 | Nijmegen | Groningen | 6 | 0
Round 11,03.11.2024,Sparta Rotterdam,Utrecht,03.11.2024 | Sparta Rotterdam | Utrecht | 1 | 4
Round 11,03.11.2024,G.A. Eagles,Zwolle,03.11.2024 | G.A. Eagles | Zwolle | 2 | 2
Round 11,02.11.2024,Feyenoord,AZ Alkmaar,02.11.2024 | Feyenoord | AZ Alkmaar | 3 | 2
Round 11,02.11.2024,Sittard,Heerenveen,02.11.2024 | Sittard | Heerenveen | 3 | 0
Round 11,02.11.2024,Ajax,PSV,02.11.2024 | Ajax | PSV | 3 | 2
Round 11,02.11.2024,Heracles,NAC Breda,02.11.2024 | Heracles | NAC Breda | 2 | 0
Round 11,02.11.2024,Willem II,Twente,02.11.2024 | Willem II | Twente | 0 | 1
Round 4,30.10.2024,Feyenoord,Ajax,30.10.2024 | Feyenoord | Ajax | 0 | 2
