round,date,team_home,team_away,full_text
5,2025-08-15,Dep. Pasto,Envigado,15.08.2025 | Dep. Pasto | Envigado | 0 | 1
7,2025-08-15,Pereira,America De Cali,15.08.2025 | Pereira | America De Cali | 2 | 1
7,2025-08-14,Dep. Cali,U. Magdalena,14.08.2025 | Dep. Cali | U. Magdalena | 3 | 1
6,2025-08-12,Chico,Inter Bogotá,12.08.2025 | Chico | Inter Bogotá | 0 | 0
6,2025-08-11,Llaneros,Ind. Medellin,11.08.2025 | Llaneros | Ind. Medellin | 0 | 1
6,2025-08-11,Fortaleza,Pereira,11.08.2025 | Fortaleza | Pereira | 0 | 0
6,2025-08-10,Envigado,Junior,10.08.2025 | Envigado | Junior | 1 | 1
6,2025-08-10,Bucaramanga,Santa Fe,10.08.2025 | Bucaramanga | Santa Fe | 2 | 1
6,2025-08-10,America De Cali,Deportes Tolima,10.08.2025 | America De Cali | Deportes Tolima | 0 | 1
6,2025-08-09,Once Caldas,Aguilas,09.08.2025 | Once Caldas | Aguilas | 1 | 1
6,2025-08-09,Millonarios,Dep. Cali,09.08.2025 | Millonarios | Dep. Cali | 3 | 3
6,2025-08-08,Atl. Nacional,Alianza,08.08.2025 | Atl. Nacional | Alianza | 3 | 0
6,2025-08-08,U. Magdalena,Dep. Pasto,08.08.2025 | U. Magdalena | Dep. Pasto | 1 | 1
5,2025-08-04,Aguilas,Fortaleza,04.08.2025 | Aguilas | Fortaleza | 2 | 2
5,2025-08-04,Ind. Medellin,Millonarios,04.08.2025 | Ind. Medellin | Millonarios | 1 | 0
5,2025-08-03,Alianza,Bucaramanga,03.08.2025 | Alianza | Bucaramanga | 1 | 3
5,2025-08-03,Pereira,Once Caldas,03.08.2025 | Pereira | Once Caldas | 2 | 1
5,2025-08-03,Santa Fe,America De Cali,03.08.2025 | Santa Fe | America De Cali | 2 | 1
5,2025-08-03,Deportes Tolima,Atl. Nacional,03.08.2025 | Deportes Tolima | Atl. Nacional | 2 | 0 | 0
5,2025-08-02,Junior,Chico,02.08.2025 | Junior | Chico | 2 | 0
5,2025-08-02,Dep. Cali,Llaneros,02.08.2025 | Dep. Cali | Llaneros | 0 | 3
5,2025-08-02,Inter Bogotá,U. Magdalena,02.08.2025 | Inter Bogotá | U. Magdalena | 0 | 1
4,2025-07-29,Millonarios,Llaneros,29.07.2025 | Millonarios | Llaneros | 0 | 1
4,2025-07-29,Bucaramanga,Dep. Cali,29.07.2025 | Bucaramanga | Dep. Cali | 2 | 3
4,2025-07-28,Fortaleza,Alianza,28.07.2025 | Fortaleza | Alianza | 2 | 2
4,2025-07-28,U. Magdalena,Ind. Medellin,28.07.2025 | U. Magdalena | Ind. Medellin | 0 | 2
4,2025-07-27,Envigado,Inter Bogotá,27.07.2025 | Envigado | Inter Bogotá | 1 | 1
4,2025-07-27,America De Cali,Aguilas,27.07.2025 | America De Cali | Aguilas | 2 | 1
4,2025-07-27,Once Caldas,Junior,27.07.2025 | Once Caldas | Junior | 2 | 2
4,2025-07-26,Chico,Dep. Pasto,26.07.2025 | Chico | Dep. Pasto | 2 | 2
4,2025-07-26,Atl. Nacional,Santa Fe,26.07.2025 | Atl. Nacional | Santa Fe | 1 | 1
4,2025-07-26,Deportes Tolima,Pereira,26.07.2025 | Deportes Tolima | Pereira | 2 | 1 | 0
3,2025-07-25,Dep. Cali,Fortaleza,25.07.2025 | Dep. Cali | Fortaleza | 1 | 1
