round,date,team_home,team_away,full_text
7,2024-08-24,Dinamo Bucuresti,Univ. Craiova,24.08.2024 | Dinamo Bucuresti | 2 | Univ. Craiova | 2 | 1
7,2024-08-24,Sepsi Sf. Gheorghe,Unirea Slobozia,24.08.2024 | Sepsi Sf. Gheorghe | Unirea Slobozia | 0 | 1
7,2024-08-23,Poli Iasi,FC Rapid Bucuresti,23.08.2024 | Poli Iasi | FC Rapid Bucuresti | 1 | 2
7,2024-08-23,Petrolul,Otelul,23.08.2024 | Petrolul | Otelul | 0 | 0
6,2024-08-19,Farul Constanta,FC Hermannstadt,19.08.2024 | Farul Constanta | FC Hermannstadt | 3 | 2
6,2024-08-19,U. Cluj,Sepsi Sf. Gheorghe,19.08.2024 | U. Cluj | Sepsi Sf. Gheorghe | 3 | 0
6,2024-08-18,FC Rapid Bucuresti,Dinamo Bucuresti,18.08.2024 | FC Rapid Bucuresti | Dinamo Bucuresti | 1 | 1
6,2024-08-17,FCSB,Poli Iasi,17.08.2024 | FCSB | Poli Iasi | 0 | 1
6,2024-08-17,FC Botosani,UTA Arad,17.08.2024 | FC Botosani | UTA Arad | 1 | 0
6,2024-08-16,Univ. Craiova,Gloria Buzau,16.08.2024 | Univ. Craiova | Gloria Buzau | 5 | 1
6,2024-08-16,Unirea Slobozia,Petrolul,16.08.2024 | Unirea Slobozia | Petrolul | 1 | 2
5,2024-08-12,Poli Iasi,Dinamo Bucuresti,12.08.2024 | Poli Iasi | Dinamo Bucuresti | 2 | 2
5,2024-08-12,Petrolul,U. Cluj,12.08.2024 | Petrolul | U. Cluj | 0 | 0
5,2024-08-11,CFR Cluj,Unirea Slobozia,11.08.2024 | CFR Cluj | Unirea Slobozia | 3 | 0
5,2024-08-11,Sepsi Sf. Gheorghe,Univ. Craiova,11.08.2024 | Sepsi Sf. Gheorghe | Univ. Craiova | 1 | 2
5,2024-08-10,Gloria Buzau,FC Rapid Bucuresti,10.08.2024 | Gloria Buzau | FC Rapid Bucuresti | 1 | 1
5,2024-08-10,UTA Arad,Otelul,10.08.2024 | UTA Arad | Otelul | 1 | 1
5,2024-08-10,FC Hermannstadt,FC Botosani,10.08.2024 | FC Hermannstadt | FC Botosani | 2 | 1
5,2024-08-09,FCSB,Farul Constanta,09.08.2024 | FCSB | Farul Constanta | 3 | 2
4,2024-08-05,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,05.08.2024 | FC Rapid Bucuresti | Sepsi Sf. Gheorghe | 2 | 2
4,2024-08-05,Unirea Slobozia,UTA Arad,05.08.2024 | Unirea Slobozia | UTA Arad | 0 | 1
4,2024-08-04,CFR Cluj,U. Cluj,04.08.2024 | CFR Cluj | U. Cluj | 2 | 3
4,2024-08-04,Univ. Craiova,Petrolul,04.08.2024 | Univ. Craiova | Petrolul | 0 | 0
4,2024-08-03,Farul Constanta,Poli Iasi,03.08.2024 | Farul Constanta | Poli Iasi | 2 | 0
4,2024-08-02,Dinamo Bucuresti,Gloria Buzau,02.08.2024 | Dinamo Bucuresti | Gloria Buzau | 4 | 1
4,2024-08-02,Otelul,FC Hermannstadt,02.08.2024 | Otelul | FC Hermannstadt | 1 | 0
3,2024-07-29,Petrolul,FC Rapid Bucuresti,29.07.2024 | Petrolul | FC Rapid Bucuresti | 1 | 0
3,2024-07-29,UTA Arad,U. Cluj,29.07.2024 | UTA Arad | U. Cluj | 0 | 0
3,2024-07-28,CFR Cluj,Univ. Craiova,28.07.2024 | CFR Cluj | Univ. Craiova | 0 | 2
3,2024-07-28,Farul Constanta,FC Botosani,28.07.2024 | Farul Constanta | FC Botosani | 0 | 1
3,2024-07-27,Sepsi Sf. Gheorghe,Dinamo Bucuresti,27.07.2024 | Sepsi Sf. Gheorghe | Dinamo Bucuresti | 1 | 1
3,2024-07-27,Poli Iasi,Gloria Buzau,27.07.2024 | Poli Iasi | Gloria Buzau | 1 | 2
3,2024-07-26,FCSB,Otelul,26.07.2024 | FCSB | Otelul | 0 | 2
3,2024-07-26,FC Hermannstadt,Unirea Slobozia,26.07.2024 | FC Hermannstadt | Unirea Slobozia | 1 | 1
2,2024-07-22,Otelul,Farul Constanta,22.07.2024 | Otelul | Farul Constanta | 0 | 0
2,2024-07-22,Gloria Buzau,Sepsi Sf. Gheorghe,22.07.2024 | Gloria Buzau | Sepsi Sf. Gheorghe | 1 | 2
2,2024-07-21,Dinamo Bucuresti,Petrolul,21.07.2024 | Dinamo Bucuresti | Petrolul | 4 | 1
2,2024-07-21,U. Cluj,FC Hermannstadt,21.07.2024 | U. Cluj | FC Hermannstadt | 3 | 1
2,2024-07-20,FC Rapid Bucuresti,CFR Cluj,20.07.2024 | FC Rapid Bucuresti | CFR Cluj | 2 | 2
2,2024-07-20,Univ. Craiova,UTA Arad,20.07.2024 | Univ. Craiova | UTA Arad | 4 | 2
2,2024-07-19,Unirea Slobozia,FCSB,19.07.2024 | Unirea Slobozia | FCSB | 2 | 2
2,2024-07-19,Poli Iasi,FC Botosani,19.07.2024 | Poli Iasi | FC Botosani | 1 | 0
1,2024-07-15,Petrolul,Gloria Buzau,15.07.2024 | Petrolul | Gloria Buzau | 0 | 0
1,2024-07-15,FC Botosani,Otelul,15.07.2024 | FC Botosani | Otelul | 2 | 3
1,2024-07-14,CFR Cluj,Dinamo Bucuresti,14.07.2024 | CFR Cluj | Dinamo Bucuresti | 3 | 2
1,2024-07-13,FCSB,U. Cluj,13.07.2024 | FCSB | U. Cluj | 1 | 1
